1.764181831	1.875545499	1.174249818	-0.450227162	0.22052177	0.907029971	1.838134267	0.258010507
0.258010507	1.764181831	1.875545499	-0.182967597	-0.450227162	0.22052177	0.907029971	-0.408567071
-0.408567071	0.258010507	1.764181831	-0.558959528	-0.182967597	-0.450227162	0.22052177	-0.870749007
-0.870749007	-0.408567071	0.258010507	-0.364593689	-0.558959528	-0.182967597	-0.450227162	-0.832939119
-0.832939119	-0.870749007	-0.408567071	-0.63812422	-0.364593689	-0.558959528	-0.182967597	-1.159097979
-1.159097979	-0.832939119	-0.870749007	0.019317667	-0.63812422	-0.364593689	-0.558959528	-0.656773721
-0.656773721	-1.159097979	-0.832939119	0.016791546	0.019317667	-0.63812422	-0.364593689	-0.295099442
-0.295099442	-0.656773721	-1.159097979	1.826656444	0.016791546	0.019317667	-0.63812422	1.805280605
1.805280605	-0.295099442	-0.656773721	0.571524197	1.826656444	0.016791546	0.019317667	1.890985927
1.890985927	1.805280605	-0.295099442	-1.350408638	0.571524197	1.826656444	0.016791546	-0.083859878
-0.083859878	1.890985927	1.805280605	0.207451194	-1.350408638	0.571524197	1.826656444	-0.396395218
-0.396395218	-0.083859878	1.890985927	-0.42547299	0.207451194	-1.350408638	0.571524197	-0.917785008
-0.917785008	-0.396395218	-0.083859878	0.455567033	-0.42547299	0.207451194	-1.350408638	0.209285782
0.209285782	-0.917785008	-0.396395218	-0.128911779	0.455567033	-0.42547299	0.207451194	0.065667798
0.065667798	0.209285782	-0.917785008	-0.082674205	-0.128911779	0.455567033	-0.42547299	-0.015993904
-0.015993904	0.065667798	0.209285782	0.639624886	-0.082674205	-0.128911779	0.455567033	0.535235894
0.535235894	-0.015993904	0.065667798	-0.188571221	0.639624886	-0.082674205	-0.128911779	0.215788343
0.215788343	0.535235894	-0.015993904	1.374403382	-0.188571221	0.639624886	-0.082674205	1.549781677
1.549781677	0.215788343	0.535235894	-1.106095624	1.374403382	-0.188571221	0.639624886	-0.168250605
-0.168250605	1.549781677	0.215788343	1.264470484	-1.106095624	1.374403382	-0.188571221	1.099911596
1.099911596	-0.168250605	1.549781677	-0.288249566	1.264470484	-1.106095624	1.374403382	0.187186058
0.187186058	1.099911596	-0.168250605	1.968483048	-0.288249566	1.264470484	-1.106095624	2.286330303
2.286330303	0.187186058	1.099911596	-0.3447974	1.968483048	-0.288249566	1.264470484	1.052611445
1.052611445	2.286330303	0.187186058	-0.71112936	-0.3447974	1.968483048	-0.288249566	-0.064276588
-0.064276588	1.052611445	2.286330303	-0.106265361	-0.71112936	-0.3447974	1.968483048	-0.654933226
-0.654933226	-0.064276588	1.052611445	1.191476713	-0.106265361	-0.71112936	-0.3447974	0.734472744
0.734472744	-0.654933226	-0.064276588	-1.60847776	1.191476713	-0.106265361	-0.71112936	-0.791542227
-0.791542227	0.734472744	-0.654933226	0.278533889	-1.60847776	1.191476713	-0.106265361	-0.288705676
-0.288705676	-0.791542227	0.734472744	-2.31915692	0.278533889	-1.60847776	1.191476713	-2.846408684
-2.846408684	-0.288705676	-0.791542227	-0.548703838	-2.31915692	0.278533889	-1.60847776	-2.20658162
-2.20658162	-2.846408684	-0.288705676	-0.157044724	-0.548703838	-2.31915692	0.278533889	-1.58716595
-1.58716595	-2.20658162	-2.846408684	-0.799143436	-0.157044724	-0.548703838	-2.31915692	-1.331722229
-1.331722229	-1.58716595	-2.20658162	-0.835034371	-0.799143436	-0.157044724	-0.548703838	-1.496943999
-1.496943999	-1.331722229	-1.58716595	1.562511898	-0.835034371	-0.799143436	-0.157044724	0.52883204
0.52883204	-1.496943999	-1.331722229	-1.014695954	1.562511898	-0.835034371	-0.799143436	-0.371702
-0.371702	0.52883204	-1.496943999	-1.646735655	-1.014695954	1.562511898	-0.835034371	-1.66954741
-1.66954741	-0.371702	0.52883204	0.703270189	-1.646735655	-1.014695954	1.562511898	-0.885533122
-0.885533122	-1.66954741	-0.371702	1.517446435	0.703270189	-1.646735655	-1.014695954	1.121678789
1.121678789	-0.885533122	-1.66954741	0.106649622	1.517446435	0.703270189	-1.646735655	1.489609437
1.489609437	1.121678789	-0.885533122	0.434115464	0.106649622	1.517446435	0.703270189	1.301132737
1.301132737	1.489609437	1.121678789	1.210037226	0.434115464	0.106649622	1.517446435	1.588273576
1.588273576	1.301132737	1.489609437	0.355778411	1.210037226	0.434115464	0.106649622	1.412239805
1.412239805	1.588273576	1.301132737	-1.468260962	0.355778411	1.210037226	0.434115464	-0.556459011
-0.556459011	1.412239805	1.588273576	-0.092579739	-1.468260962	0.355778411	1.210037226	-0.898383276
-0.898383276	-0.556459011	1.412239805	-0.095576524	-0.092579739	-1.468260962	0.355778411	-0.860499389
-0.860499389	-0.898383276	-0.556459011	0.585995394	-0.095576524	-0.092579739	-1.468260962	0.419799666
0.419799666	-0.860499389	-0.898383276	-0.427316991	0.585995394	-0.095576524	-0.092579739	-0.006732401
-0.006732401	0.419799666	-0.860499389	-0.390554078	-0.427316991	0.585995394	-0.095576524	-0.457099895
-0.457099895	-0.006732401	0.419799666	-0.974550858	-0.390554078	-0.427316991	0.585995394	-1.449252564
-1.449252564	-0.457099895	-0.006732401	-0.294155598	-0.974550858	-0.390554078	-0.427316991	-1.21380424
-1.21380424	-1.449252564	-0.457099895	-0.021994992	-0.294155598	-0.974550858	-0.390554078	-0.699087683
-0.699087683	-1.21380424	-1.449252564	-1.643184078	-0.021994992	-0.294155598	-0.974550858	-1.852514105
-1.852514105	-0.699087683	-1.21380424	0.549237029	-1.643184078	-0.021994992	-0.294155598	-0.662174165
-0.662174165	-1.852514105	-0.699087683	-0.509371603	0.549237029	-1.643184078	-0.021994992	-0.924497919
-0.924497919	-0.662174165	-1.852514105	0.167974576	-0.509371603	0.549237029	-1.643184078	-0.044492031
-0.044492031	-0.924497919	-0.662174165	0.940790414	0.167974576	-0.509371603	0.549237029	0.873739347
0.873739347	-0.044492031	-0.924497919	0.908069069	0.940790414	0.167974576	-0.509371603	1.588722953
1.588722953	0.873739347	-0.044492031	-0.471152362	0.908069069	0.940790414	0.167974576	0.641963985
0.641963985	1.588722953	0.873739347	0.063728294	-0.471152362	0.908069069	0.940790414	0.20734774
0.20734774	0.641963985	1.588722953	1.157477527	0.063728294	-0.471152362	0.908069069	1.010926315
1.010926315	0.20734774	0.641963985	-1.179735136	1.157477527	0.063728294	-0.471152362	-0.332693911
-0.332693911	1.010926315	0.20734774	-0.309607913	-1.179735136	1.157477527	0.063728294	-0.559308295
-0.559308295	-0.332693911	1.010926315	0.037761083	-0.309607913	-1.179735136	1.157477527	-0.689199257
-0.689199257	-0.559308295	-0.332693911	-0.733371053	0.037761083	-0.309607913	-1.179735136	-0.946858324
-0.946858324	-0.689199257	-0.559308295	0.229151738	-0.733371053	0.037761083	-0.309607913	-0.247650876
-0.247650876	-0.946858324	-0.689199257	0.927066139	0.229151738	-0.733371053	0.037761083	0.735771847
0.735771847	-0.247650876	-0.946858324	-0.872032615	0.927066139	0.229151738	-0.733371053	-0.163225378
-0.163225378	0.735771847	-0.247650876	-0.234338131	-0.872032615	0.927066139	0.229151738	-0.394981955
-0.394981955	-0.163225378	0.735771847	0.638688107	-0.234338131	-0.872032615	0.927066139	0.08684902
0.08684902	-0.394981955	-0.163225378	-0.046873083	0.638688107	-0.234338131	-0.872032615	0.232447411
0.232447411	0.08684902	-0.394981955	0.075997377	-0.046873083	0.638688107	-0.234338131	0.37581194
0.37581194	0.232447411	0.08684902	0.236619826	0.075997377	-0.046873083	0.638688107	0.298967987
0.298967987	0.37581194	0.232447411	-1.054941094	0.236619826	0.075997377	-0.046873083	-0.881909892
-0.881909892	0.298967987	0.37581194	0.373520379	-1.054941094	0.236619826	0.075997377	-0.253409714
-0.253409714	-0.881909892	0.298967987	-1.888929546	0.373520379	-1.054941094	0.236619826	-2.102728821
-2.102728821	-0.253409714	-0.881909892	0.436049277	-1.888929546	0.373520379	-1.054941094	-0.80919469
-0.80919469	-2.102728821	-0.253409714	0.141573082	0.436049277	-1.888929546	0.373520379	-0.404671474
-0.404671474	-0.80919469	-2.102728821	-0.135394203	0.141573082	0.436049277	-1.888929546	0.041825991
0.041825991	-0.404671474	-0.80919469	0.562449713	-0.135394203	0.141573082	0.436049277	0.582846161
0.582846161	0.041825991	-0.404671474	2.156193659	0.562449713	-0.135394203	0.141573082	2.458045174
