1	7.04122	-2.11652	1.76252	-0.625	0.375	-0.375	-0.625	7.631
1	7.631	7.04122	-2.11652	-0.125	-0.625	0.375	-0.375	-5.58531
1	-5.58531	7.631	7.04122	-0.375	-0.125	-0.625	0.375	2.91434
1	2.91434	-5.58531	7.631	0.375	-0.375	-0.125	-0.625	5.37348
1	5.37348	2.91434	-5.58531	-0.125	0.375	-0.375	-0.125	5.41089
1	5.41089	5.37348	2.91434	0.375	-0.125	0.375	-0.375	-4.90998
1	-4.90998	5.41089	5.37348	-0.125	0.375	-0.125	0.375	-2.06878
1	-2.06878	-4.90998	5.41089	-0.125	-0.125	0.375	-0.125	-3.45946
1	-3.45946	-2.06878	-4.90998	0.125	-0.125	-0.125	0.375	1.54901
1	1.54901	-3.45946	-2.06878	-0.375	0.125	-0.125	-0.125	3.33172
1	3.33172	1.54901	-3.45946	-0.375	-0.375	0.125	-0.125	-1.60028
1	-1.60028	3.33172	1.54901	0.375	-0.375	-0.375	0.125	3.37283
1	3.37283	-1.60028	3.33172	0.375	0.375	-0.375	-0.375	7.25599
1	7.25599	3.37283	-1.60028	-0.375	0.375	0.375	-0.375	-4.13942
1	-4.13942	7.25599	3.37283	0.375	-0.375	0.375	0.375	-8.81965
1	-8.81965	-4.13942	7.25599	-0.125	0.375	-0.375	0.375	3.96008
1	3.96008	-8.81965	-4.13942	-0.625	-0.125	0.375	-0.375	-0.483665
1	-0.483665	3.96008	-8.81965	-0.125	-0.625	-0.125	0.375	-0.454952
1	-0.454952	-0.483665	3.96008	0.125	-0.125	-0.625	-0.125	8.43341
1	8.43341	-0.454952	-0.483665	0.125	0.125	-0.125	-0.625	4.78868
1	4.78868	8.43341	-0.454952	-0.125	0.125	0.125	-0.125	-3.61045
1	-3.61045	4.78868	8.43341	-0.375	-0.125	0.125	0.125	-4.99601
1	-4.99601	-3.61045	4.78868	0.375	-0.375	-0.125	0.125	1.9843
1	1.9843	-4.99601	-3.61045	-0.125	0.375	-0.375	-0.125	7.66845
1	7.66845	1.9843	-4.99601	0.125	-0.125	0.375	-0.375	-3.09322
1	-3.09322	7.66845	1.9843	-0.625	0.125	-0.125	0.375	-3.03698
1	-3.03698	-3.09322	7.66845	0.375	-0.625	0.125	-0.125	-0.89475
1	-0.89475	-3.03698	-3.09322	-0.625	0.375	-0.625	0.125	8.67953
1	8.67953	-0.89475	-3.03698	-0.625	-0.625	0.375	-0.625	-2.42588
1	-2.42588	8.67953	-0.89475	0.125	-0.625	-0.625	0.375	3.77062
1	3.77062	-2.42588	8.67953	-0.375	0.125	-0.625	-0.625	10.216
1	10.216	3.77062	-2.42588	-0.125	-0.375	0.125	-0.625	-0.0700454
1	-0.0700454	10.216	3.77062	-0.625	-0.125	-0.375	0.125	0.060817
1	0.060817	-0.0700454	10.216	-0.125	-0.625	-0.125	-0.375	1.60229
1	1.60229	0.060817	-0.0700454	-0.125	-0.125	-0.625	-0.125	8.57274
1	8.57274	1.60229	0.060817	-0.625	-0.125	-0.125	-0.625	3.15717
1	3.15717	8.57274	1.60229	-0.375	-0.625	-0.125	-0.125	-1.37298
1	-1.37298	3.15717	8.57274	-0.375	-0.375	-0.625	-0.125	6.08911
1	6.08911	-1.37298	3.15717	-0.125	-0.375	-0.375	-0.625	7.32549
1	7.32549	6.08911	-1.37298	-0.625	-0.125	-0.375	-0.375	4.10925
1	4.10925	7.32549	6.08911	0.375	-0.625	-0.125	-0.375	0.250396
1	0.250396	4.10925	7.32549	-0.625	0.375	-0.625	-0.125	6.14875
1	6.14875	0.250396	4.10925	-0.375	-0.625	0.375	-0.625	-3.39522
1	-3.39522	6.14875	0.250396	0.125	-0.375	-0.625	0.375	4.60231
1	4.60231	-3.39522	6.14875	0.125	0.125	-0.375	-0.625	8.11397
1	8.11397	4.60231	-3.39522	-0.375	0.125	0.125	-0.375	-1.2167
1	-1.2167	8.11397	4.60231	-0.125	-0.375	0.125	0.125	-5.48244
1	-5.48244	-1.2167	8.11397	0.375	-0.125	-0.375	0.125	4.17402
1	4.17402	-5.48244	-1.2167	0.125	0.375	-0.125	-0.375	5.59739
1	5.59739	4.17402	-5.48244	-0.625	0.125	0.375	-0.125	-5.363
1	-5.363	5.59739	4.17402	0.375	-0.625	0.125	0.375	-5.32407
1	-5.32407	-5.363	5.59739	-0.125	0.375	-0.625	0.125	8.82598
1	8.82598	-5.32407	-5.363	0.375	-0.125	0.375	-0.625	0.593045
1	0.593045	8.82598	-5.32407	-0.375	0.375	-0.125	0.375	-2.09913
1	-2.09913	0.593045	8.82598	-0.125	-0.375	0.375	-0.125	-5.81379
1	-5.81379	-2.09913	0.593045	-0.125	-0.125	-0.375	0.375	3.8634
1	3.8634	-5.81379	-2.09913	-0.375	-0.125	-0.125	-0.375	4.99334
1	4.99334	3.8634	-5.81379	-0.375	-0.375	-0.125	-0.125	1.18585
1	1.18585	4.99334	3.8634	-0.125	-0.375	-0.375	-0.125	3.08965
1	3.08965	1.18585	4.99334	0.375	-0.125	-0.375	-0.375	5.87681
1	5.87681	3.08965	1.18585	-0.375	0.375	-0.125	-0.375	2.06603
1	2.06603	5.87681	3.08965	-0.375	-0.375	0.375	-0.125	-7.00748
1	-7.00748	2.06603	5.87681	-0.375	-0.375	-0.375	0.375	1.46739
1	1.46739	-7.00748	2.06603	0.375	-0.375	-0.375	-0.375	8.70212
1	8.70212	1.46739	-7.00748	0.125	0.375	-0.375	-0.375	7.31955
1	7.31955	8.70212	1.46739	-0.625	0.125	0.375	-0.375	-6.64421
1	-6.64421	7.31955	8.70212	0.375	-0.625	0.125	0.375	-6.41209
1	-6.41209	-6.64421	7.31955	-0.625	0.375	-0.625	0.125	8.53315
1	8.53315	-6.41209	-6.64421	-0.375	-0.625	0.375	-0.625	0.0584911
1	0.0584911	8.53315	-6.41209	0.125	-0.375	-0.625	0.375	4.63943
1	4.63943	0.0584911	8.53315	-0.125	0.125	-0.375	-0.625	6.44913
1	6.44913	4.63943	0.0584911	-0.125	-0.125	0.125	-0.375	-1.548
1	-1.548	6.44913	4.63943	-0.625	-0.125	-0.125	0.125	-2.07135
1	-2.07135	-1.548	6.44913	-0.625	-0.625	-0.125	-0.125	1.00307
1	1.00307	-2.07135	-1.548	-0.125	-0.625	-0.625	-0.125	9.12672
1	9.12672	1.00307	-2.07135	0.375	-0.125	-0.625	-0.625	11.0648
1	11.0648	9.12672	1.00307	-0.375	0.375	-0.125	-0.625	1.18879
1	1.18879	11.0648	9.12672	-0.625	-0.375	0.375	-0.125	-9.65678
1	-9.65678	1.18879	11.0648	-0.625	-0.625	-0.375	0.375	0.722434
1	0.722434	-9.65678	1.18879	-0.375	-0.625	-0.625	-0.375	12.0002
1	12.0002	0.722434	-9.65678	-0.125	-0.375	-0.625	-0.625	11.4588
1	11.4588	12.0002	0.722434	0.375	-0.125	-0.375	-0.625	3.97022
1	3.97022	11.4588	12.0002	0.375	0.375	-0.125	-0.375	-1.20098
1	-1.20098	3.97022	11.4588	-0.375	0.375	0.375	-0.125	-6.96597
1	-6.96597	-1.20098	3.97022	-0.625	-0.375	0.375	0.375	-7.16625
1	-7.16625	-6.96597	-1.20098	-0.375	-0.625	-0.375	0.375	5.07175
1	5.07175	-7.16625	-6.96597	-0.375	-0.375	-0.625	-0.375	12.3319
1	12.3319	5.07175	-7.16625	0.375	-0.375	-0.375	-0.625	7.01315
1	7.01315	12.3319	5.07175	0.375	0.375	-0.375	-0.375	2.58679
1	2.58679	7.01315	12.3319	-0.625	0.375	0.375	-0.375	-7.27318
1	-7.27318	2.58679	7.01315	0.125	-0.625	0.375	0.375	-8.14249
1	-8.14249	-7.27318	2.58679	-0.375	0.125	-0.625	0.375	8.37876
1	8.37876	-8.14249	-7.27318	-0.375	-0.375	0.125	-0.625	4.04707
1	4.04707	8.37876	-8.14249	-0.375	-0.375	-0.375	0.125	2.21331
1	2.21331	4.04707	8.37876	-0.625	-0.375	-0.375	-0.375	3.36103
1	3.36103	2.21331	4.04707	-0.625	-0.625	-0.375	-0.375	4.38766
1	4.38766	3.36103	2.21331	-0.125	-0.625	-0.625	-0.375	7.9658
1	7.9658	4.38766	3.36103	-0.375	-0.125	-0.625	-0.625	8.5761
1	8.5761	7.9658	4.38766	-0.125	-0.375	-0.125	-0.625	0.961341
1	0.961341	8.5761	7.9658	-0.625	-0.125	-0.375	-0.125	1.12158
1	1.12158	0.961341	8.5761	0.375	-0.625	-0.125	-0.375	1.99215
1	1.99215	1.12158	0.961341	-0.375	0.375	-0.625	-0.125	8.14729
1	8.14729	1.99215	1.12158	0.125	-0.375	0.375	-0.625	-2.94961
1	-2.94961	8.14729	1.99215	0.375	0.125	-0.375	0.375	1.05794
1	1.05794	-2.94961	8.14729	-0.375	0.375	0.125	-0.375	-0.119903
1	-0.119903	1.05794	-2.94961	-0.625	-0.375	0.375	0.125	-5.99345
1	-5.99345	-0.119903	1.05794	-0.625	-0.625	-0.375	0.375	2.34429
1	2.34429	-5.99345	-0.119903	-0.625	-0.625	-0.625	-0.375	10.7175
1	10.7175	2.34429	-5.99345	-0.125	-0.625	-0.625	-0.625	10.3363
1	10.3363	10.7175	2.34429	-0.625	-0.125	-0.625	-0.625	6.41597
1	6.41597	10.3363	10.7175	-0.375	-0.625	-0.125	-0.625	-0.979712
1	-0.979712	6.41597	10.3363	-0.125	-0.375	-0.625	-0.125	5.1139
1	5.1139	-0.979712	6.41597	-0.625	-0.125	-0.375	-0.625	6.44834
1	6.44834	5.1139	-0.979712	-0.125	-0.625	-0.125	-0.375	1.35708
1	1.35708	6.44834	5.1139	0.125	-0.125	-0.625	-0.125	6.11335
1	6.11335	1.35708	6.44834	-0.125	0.125	-0.125	-0.625	3.10453
1	3.10453	6.11335	1.35708	0.125	-0.125	0.125	-0.125	-2.97434
1	-2.97434	3.10453	6.11335	-0.375	0.125	-0.125	0.125	-0.790808
1	-0.790808	-2.97434	3.10453	-0.375	-0.375	0.125	-0.125	-0.954041
1	-0.954041	-0.790808	-2.97434	-0.625	-0.375	-0.375	0.125	4.26585
1	4.26585	-0.954041	-0.790808	-0.125	-0.625	-0.375	-0.375	6.45911
1	6.45911	4.26585	-0.954041	0.375	-0.125	-0.625	-0.375	8.85197
1	8.85197	6.45911	4.26585	0.125	0.375	-0.125	-0.625	2.13371
1	2.13371	8.85197	6.45911	0.125	0.125	0.375	-0.125	-7.5667
1	-7.5667	2.13371	8.85197	0.125	0.125	0.125	0.375	-4.57523
1	-4.57523	-7.5667	2.13371	-0.625	0.125	0.125	0.125	-0.360974
1	-0.360974	-4.57523	-7.5667	-0.625	-0.625	0.125	0.125	-0.568331
1	-0.568331	-0.360974	-4.57523	-0.125	-0.625	-0.625	0.125	7.87524
1	7.87524	-0.568331	-0.360974	-0.375	-0.125	-0.625	-0.625	10.5914
1	10.5914	7.87524	-0.568331	0.375	-0.375	-0.125	-0.625	2.09472
1	2.09472	10.5914	7.87524	-0.125	0.375	-0.375	-0.125	1.27192
1	1.27192	2.09472	10.5914	-0.125	-0.125	0.375	-0.375	-5.2806
1	-5.2806	1.27192	2.09472	-0.125	-0.125	-0.125	0.375	-0.616801
1	-0.616801	-5.2806	1.27192	-0.125	-0.125	-0.125	-0.125	3.61945
1	3.61945	-0.616801	-5.2806	0.125	-0.125	-0.125	-0.125	3.20072
1	3.20072	3.61945	-0.616801	0.375	0.125	-0.125	-0.125	1.65165
1	1.65165	3.20072	3.61945	-0.625	0.375	0.125	-0.125	-2.80833
1	-2.80833	1.65165	3.20072	0.375	-0.625	0.375	0.125	-6.1091
1	-6.1091	-2.80833	1.65165	-0.375	0.375	-0.625	0.375	7.21235
1	7.21235	-6.1091	-2.80833	0.375	-0.375	0.375	-0.625	0.364442
1	0.364442	7.21235	-6.1091	0.375	0.375	-0.375	0.375	2.49759
1	2.49759	0.364442	7.21235	-0.125	0.375	0.375	-0.375	-4.06046
1	-4.06046	2.49759	0.364442	-0.375	-0.125	0.375	0.375	-7.50844
1	-7.50844	-4.06046	2.49759	-0.375	-0.375	-0.125	0.375	0.596419
1	0.596419	-7.50844	-4.06046	-0.625	-0.375	-0.375	-0.125	7.57255
1	7.57255	0.596419	-7.50844	-0.125	-0.625	-0.375	-0.375	6.79888
1	6.79888	7.57255	0.596419	-0.375	-0.125	-0.625	-0.375	6.83739
1	6.83739	6.79888	7.57255	-0.625	-0.375	-0.125	-0.625	0.426908
1	0.426908	6.83739	6.79888	0.125	-0.625	-0.375	-0.125	2.28415
1	2.28415	0.426908	6.83739	-0.125	0.125	-0.625	-0.375	8.77375
1	8.77375	2.28415	0.426908	-0.125	-0.125	0.125	-0.625	0.188777
1	0.188777	8.77375	2.28415	-0.625	-0.125	-0.125	0.125	-2.51547
1	-2.51547	0.188777	8.77375	0.375	-0.625	-0.125	-0.125	1.15475
1	1.15475	-2.51547	0.188777	-0.625	0.375	-0.625	-0.125	9.14916
1	9.14916	1.15475	-2.51547	-0.375	-0.625	0.375	-0.625	-2.88117
1	-2.88117	9.14916	1.15475	-0.125	-0.375	-0.625	0.375	3.26568
1	3.26568	-2.88117	9.14916	-0.625	-0.125	-0.375	-0.625	6.68285
1	6.68285	3.26568	-2.88117	0.125	-0.625	-0.125	-0.375	2.43937
1	2.43937	6.68285	3.26568	0.375	0.125	-0.625	-0.125	6.66021
1	6.66021	2.43937	6.68285	0.125	0.375	0.125	-0.625	-0.105189
1	-0.105189	6.66021	2.43937	0.125	0.125	0.375	0.125	-7.4028
1	-7.4028	-0.105189	6.66021	0.125	0.125	0.125	0.375	-3.60437
1	-3.60437	-7.4028	-0.105189	-0.125	0.125	0.125	0.125	0.358479
1	0.358479	-3.60437	-7.4028	-0.625	-0.125	0.125	0.125	-0.609231
1	-0.609231	0.358479	-3.60437	0.125	-0.625	-0.125	0.125	1.31969
1	1.31969	-0.609231	0.358479	-0.375	0.125	-0.625	-0.125	8.58551
1	8.58551	1.31969	-0.609231	-0.375	-0.375	0.125	-0.625	0.205752
1	0.205752	8.58551	1.31969	0.125	-0.375	-0.375	0.125	1.49187
1	1.49187	0.205752	8.58551	-0.125	0.125	-0.375	-0.375	5.38059
1	5.38059	1.49187	0.205752	-0.125	-0.125	0.125	-0.375	-0.56649
1	-0.56649	5.38059	1.49187	0.375	-0.125	-0.125	0.125	-0.339955
1	-0.339955	-0.56649	5.38059	0.125	0.375	-0.125	-0.125	2.1542
1	2.1542	-0.339955	-0.56649	-0.625	0.125	0.375	-0.125	-4.51979
1	-4.51979	2.1542	-0.339955	-0.375	-0.625	0.125	0.375	-4.40325
1	-4.40325	-4.51979	2.1542	-0.625	-0.375	-0.625	0.125	8.02957
1	8.02957	-4.40325	-4.51979	-0.125	-0.625	-0.375	-0.625	9.07488
1	9.07488	8.02957	-4.40325	0.125	-0.125	-0.625	-0.375	7.82376
1	7.82376	9.07488	8.02957	0.125	0.125	-0.125	-0.625	0.676201
1	0.676201	7.82376	9.07488	0.375	0.125	0.125	-0.125	-4.0751
1	-4.0751	0.676201	7.82376	0.125	0.375	0.125	0.125	-2.78855
1	-2.78855	-4.0751	0.676201	-0.625	0.125	0.375	0.125	-4.52028
1	-4.52028	-2.78855	-4.0751	-0.125	-0.625	0.125	0.375	-2.1148
1	-2.1148	-4.52028	-2.78855	0.375	-0.125	-0.625	0.125	9.78015
1	9.78015	-2.1148	-4.52028	0.375	0.375	-0.125	-0.625	6.19391
1	6.19391	9.78015	-2.1148	-0.125	0.375	0.375	-0.125	-6.92551
1	-6.92551	6.19391	9.78015	-0.125	-0.125	0.375	0.375	-9.63355
1	-9.63355	-6.92551	6.19391	0.125	-0.125	-0.125	0.375	1.72417
1	1.72417	-9.63355	-6.92551	-0.625	0.125	-0.125	-0.125	5.68232
1	5.68232	1.72417	-9.63355	-0.625	-0.625	0.125	-0.125	-1.30089
1	-1.30089	5.68232	1.72417	0.375	-0.625	-0.625	0.125	5.66563
1	5.66563	-1.30089	5.68232	-0.625	0.375	-0.625	-0.625	10.1375
1	10.1375	5.66563	-1.30089	0.125	-0.625	0.375	-0.625	-3.94734
1	-3.94734	10.1375	5.66563	-0.625	0.125	-0.625	0.375	2.18953
1	2.18953	-3.94734	10.1375	0.125	-0.625	0.125	-0.625	0.911156
1	0.911156	2.18953	-3.94734	-0.375	0.125	-0.625	0.125	7.23624
1	7.23624	0.911156	2.18953	0.125	-0.375	0.125	-0.625	0.473558
1	0.473558	7.23624	0.911156	0.375	0.125	-0.375	0.125	2.52518
1	2.52518	0.473558	7.23624	-0.125	0.375	0.125	-0.375	-0.847225
1	-0.847225	2.52518	0.473558	0.125	-0.125	0.375	0.125	-5.9907
1	-5.9907	-0.847225	2.52518	0.125	0.125	-0.125	0.375	0.367812
1	0.367812	-5.9907	-0.847225	-0.125	0.125	0.125	-0.125	1.02907
1	1.02907	0.367812	-5.9907	-0.125	-0.125	0.125	0.125	-1.54884
1	-1.54884	1.02907	0.367812	-0.375	-0.125	-0.125	0.125	0.412091
1	0.412091	-1.54884	1.02907	0.375	-0.375	-0.125	-0.125	2.81142
1	2.81142	0.412091	-1.54884	0.125	0.375	-0.375	-0.125	5.93234
1	5.93234	2.81142	0.412091	0.125	0.125	0.375	-0.375	-3.87458
1	-3.87458	5.93234	2.81142	-0.375	0.125	0.125	0.375	-5.54958
1	-5.54958	-3.87458	5.93234	0.125	-0.375	0.125	0.125	-1.57047
1	-1.57047	-5.54958	-3.87458	-0.375	0.125	-0.375	0.125	6.44328
1	6.44328	-1.57047	-5.54958	-0.625	-0.375	0.125	-0.375	0.434701
1	0.434701	6.44328	-1.57047	-0.125	-0.625	-0.375	0.125	2.11847
1	2.11847	0.434701	6.44328	-0.125	-0.125	-0.625	-0.375	8.64602
1	8.64602	2.11847	0.434701	0.375	-0.125	-0.125	-0.625	3.96756
1	3.96756	8.64602	2.11847	0.125	0.375	-0.125	-0.125	-0.369273
